OBJ File,OBJ ID,English Name,Japanese Name,FMA ID,Category,Region,Headache Importance,Headache Type,Recommended Blender Collection,Description,BBox(mm),Buildup,Mirror,Vertices,Faces
FJ1810.obj,FJ1810,Right inferior colliculus,,FMA73434,Brain,Head,,None,Others,,8×7.9×7.8,is_a,,,
FJ1811.obj,FJ1811,Interpeduncular fossa,,FMA83740,Other,Head,,None,Others,,2.4×2.4×1.4,is_a,,,
FJ1812.obj,FJ1812,Lamina terminalis,,FMA61975,Other,Head,,None,Others,,1.4×7.3×11.9,is_a,,,
FJ1813.obj,FJ1813,Right lateral geniculate body,,FMA73303,Other,Head,,None,Others,,8.5×11.8×6.5,is_a,,,
FJ1814.obj,FJ1814,Right lateral ventricle,,FMA78449,Brain,Head,,None,Others,,38.6×109.3×49,part_of,,,
FJ1814.obj,FJ1814,Right lateral ventricle,,FMA78449,Brain,Head,,None,Others,,38.6×109.3×49,is_a,,,
FJ1815.obj,FJ1815,Mammillary body,,FMA74877,Other,Head,,None,Others,,4×4.6×5.1,is_a,,,
FJ1816.obj,FJ1816,Right medial geniculate body,,FMA73309,Other,Head,,None,Others,,6.7×7.1×7.7,is_a,,,
FJ1816M.obj,FJ1816M,Left medial geniculate body,,FMA73310,Other,Head,,None,Others,,6.5×7.1×7.7,is_a,yes,,
FJ1817.obj,FJ1817,Midbrain,中脳,FMA61993,Brain,Head,★★★☆☆,Multiple,Brain,脳幹上部。,14.7×29.4×17,part_of,,,
FJ1817.obj,FJ1817,Midbrain,中脳,FMA61993,Brain,Head,★★★☆☆,Multiple,Brain,脳幹上部。,14.7×29.4×17,is_a,,,
FJ1818.obj,FJ1818,Optic chiasm,,FMA62045,Other,Head,,None,Others,,7.3×10.3×8.1,is_a,,,
FJ1819.obj,FJ1819,Right optic nerve,視神経,FMA50875,Nerve,Head,★★★☆☆,Multiple,Nerves,第2脳神経。視覚前兆の関連構造として。,32×49.6×22.1,is_a,,,
FJ1820.obj,FJ1820,Right optic tract,,FMA62382,Other,Head,,None,Others,,24.8×37.8×8,is_a,,,
FJ1821.obj,FJ1821,Peduncle of midbrain,中脳,FMA62394,Brain,Head,★★★☆☆,Multiple,Brain,脳幹上部。,19.4×23×16.8,is_a,,,
FJ1822.obj,FJ1822,Pons,橋,FMA67943,Brain,Head,★★★☆☆,Migraine,Brain,脳幹。片頭痛発作で活性化する(migraine generator)。,21.2×34.4×28.6,part_of,,,
FJ1822.obj,FJ1822,Pons,橋,FMA67943,Brain,Head,★★★☆☆,Migraine,Brain,脳幹。片頭痛発作で活性化する(migraine generator)。,21.2×34.4×28.6,is_a,,,
FJ1823.obj,FJ1823,Right putamen,,FMA72828,Other,Head,,None,Others,,18.3×42.8×26.1,is_a,,,
FJ1824.obj,FJ1824,Right stria medullaris of thalamus,視床,FMA73413,Brain,Head,★★★☆☆,Multiple,Brain,感覚中継核。中枢性感作に関与。,3.9×36.8×15.6,is_a,,,
FJ1825.obj,FJ1825,Stria terminalis,,FMA61974,Other,Head,,None,Others,,55.1×43.7×30.9,is_a,,,
FJ1826.obj,FJ1826,Right superior colliculus,,FMA73422,Brain,Head,,None,Others,,7.8×6.1×6.1,part_of,,,
FJ1826.obj,FJ1826,Right superior colliculus,,FMA73422,Brain,Head,,None,Others,,7.8×6.1×6.1,is_a,,,
FJ1827.obj,FJ1827,Right thalamus,視床,FMA258714,Brain,Head,★★★☆☆,Multiple,Brain,感覚中継核。中枢性感作に関与。,23.5×36.6×23.7,is_a,,,
FJ1828.obj,FJ1828,Tuber cinereum,,FMA62327,Other,Head,,None,Others,,8.6×9.6×11,part_of,,,
FJ1828.obj,FJ1828,Tuber cinereum,,FMA62327,Other,Head,,None,Others,,8.6×9.6×11,is_a,,,
FJ1829.obj,FJ1829,Right amygdala,,FMA72832,Other,Head,,None,Others,,17.2×18.5×13,is_a,,,
FJ1830.obj,FJ1830,Cerebellum,小脳,FMA67944,Brain,Head,★★★☆☆,Multiple,Brain,運動協調の中枢。後頭蓋窩に位置。,53.3×56.3×53.3,part_of,,,
FJ1830.obj,FJ1830,Cerebellum,小脳,FMA67944,Brain,Head,★★★☆☆,Multiple,Brain,運動協調の中枢。後頭蓋窩に位置。,53.3×56.3×53.3,is_a,,,
FJ1831.obj,FJ1831,Medulla oblongata,延髄,FMA62004,Brain,Head,★★★★☆,Multiple,Brain,脳幹下部。三叉頚椎複合体(TCC)の座で頭頸部の痛覚が収束。,13.4×33.2×41.3,part_of,,,
FJ1831.obj,FJ1831,Medulla oblongata,延髄,FMA62004,Brain,Head,★★★★☆,Multiple,Brain,脳幹下部。三叉頚椎複合体(TCC)の座で頭頸部の痛覚が収束。,13.4×33.2×41.3,is_a,,,
FJ1832.obj,FJ1832,Septum of telencephalon,,FMA61842,Other,Head,,None,Others,,21×62.6×23,is_a,,,
FJ1833.obj,FJ1833,Left superior frontal gyrus,,FMA72654,Brain,Head,,None,Others,,31.7×116.1×78.5,part_of,,,
FJ1833.obj,FJ1833,Left superior frontal gyrus,,FMA72654,Brain,Head,,None,Others,,31.7×116.1×78.5,is_a,,,
FJ1834.obj,FJ1834,Right superior frontal gyrus,,FMA72653,Brain,Head,,None,Others,,31.9×116.1×78.6,part_of,,,
FJ1834.obj,FJ1834,Right superior frontal gyrus,,FMA72653,Brain,Head,,None,Others,,31.9×116.1×78.6,is_a,,,
FJ1835.obj,FJ1835,Left superior parietal lobule,,FMA72672,Other,Head,,None,Others,,36.4×56.9×67.6,part_of,,,
FJ1835.obj,FJ1835,Left superior parietal lobule,,FMA72672,Other,Head,,None,Others,,36.4×56.9×67.6,is_a,,,
FJ1836.obj,FJ1836,Right superior parietal lobule,,FMA72671,Other,Head,,None,Others,,36.5×57.2×67.7,part_of,,,
FJ1836.obj,FJ1836,Right superior parietal lobule,,FMA72671,Other,Head,,None,Others,,36.5×57.2×67.7,is_a,,,
FJ1837.obj,FJ1837,Anterior part of left superior temporal gyrus,,FMA72801,Brain,Head,,None,Others,,36×73.9×49.1,is_a,,,
FJ1838.obj,FJ1838,Anterior part of right superior temporal gyrus,,FMA72800,Brain,Head,,None,Others,,35.9×74×49.1,is_a,,,
FJ1839.obj,FJ1839,Posterior part of left superior temporal gyrus,,FMA72805,Brain,Head,,None,Others,,31.9×73.9×39.2,is_a,,,
FJ1840.obj,FJ1840,Posterior part of right superior temporal gyrus,,FMA72804,Brain,Head,,None,Others,,32.1×74×39.1,is_a,,,
FJ1841.obj,FJ1841,Left supramarginal gyrus,,FMA72668,Brain,Head,,None,Others,,45.8×37.8×41.8,part_of,,,
FJ1841.obj,FJ1841,Left supramarginal gyrus,,FMA72668,Brain,Head,,None,Others,,45.8×37.8×41.8,is_a,,,
FJ1842.obj,FJ1842,Right supramarginal gyrus,,FMA72667,Brain,Head,,None,Others,,45.7×37.8×41.4,part_of,,,
FJ1842.obj,FJ1842,Right supramarginal gyrus,,FMA72667,Brain,Head,,None,Others,,45.7×37.8×41.4,is_a,,,
FJ1843.obj,FJ1843,Tentorium cerebelli,,FMA83966,Brain,Head,,None,Others,,61×87.5×34.1,is_a,,,
FJ1844.obj,FJ1844,Basilar artery,脳底動脈,FMA50542,Vessel,Head,★★★★☆,Migraine,BloodVessels,左右椎骨動脈の合流。脳幹を灌流。脳底型片頭痛。,3.3×14.7×29.7,part_of,,,
FJ1844.obj,FJ1844,Basilar artery,脳底動脈,FMA50542,Vessel,Head,★★★★☆,Migraine,BloodVessels,左右椎骨動脈の合流。脳幹を灌流。脳底型片頭痛。,3.3×14.7×29.7,is_a,,,
FJ1846.obj,FJ1846,Celiac artery,,FMA50737,Vessel,Other,,None,Others,,11.3×23.3×12.4,part_of,,,
FJ1846.obj,FJ1846,Celiac artery,,FMA50737,Vessel,Other,,None,Others,,11.3×23.3×12.4,is_a,,,
FJ1853.obj,FJ1853,Hepatic portal vein,,FMA50735,Vessel,Other,,None,Others,,14.4×20.6×48.8,part_of,,,
FJ1853.obj,FJ1853,Hepatic portal vein,,FMA50735,Vessel,Other,,None,Others,,14.4×20.6×48.8,is_a,,,
FJ1858.obj,FJ1858,Hepatovenous segment IX,,FMA15747,Vessel,Other,,None,Others,,95.1×108.5×85,is_a,,,
FJ1867.obj,FJ1867,Tributary of middle hepatic vein,,FMA15793,Vessel,Other,,None,Others,,41.3×8.5×21.3,is_a,,,
FJ1874.obj,FJ1874,Left lobe branch of left hepatic artery,,FMA71710,Vessel,Other,,None,Others,,8×12.7×10.7,is_a,,,
FJ1883.obj,FJ1883,Caudate lobe tributary of left hepatic biliary tree,,FMA71889,Bone,Other,,None,Others,,19.2×37.9×25.5,part_of,,,
FJ1883.obj,FJ1883,Caudate lobe tributary of left hepatic biliary tree,,FMA71889,Bone,Other,,None,Others,,19.2×37.9×25.5,is_a,,,
FJ1893.obj,FJ1893,Left portal vein,,FMA15415,Vessel,Other,,None,Others,,81.7×49.2×49.3,part_of,,,
FJ1893.obj,FJ1893,Left portal vein,,FMA15415,Vessel,Other,,None,Others,,81.7×49.2×49.3,is_a,,,
FJ1895.obj,FJ1895,Pancreas,,FMA7198,Other,Other,,None,Others,,120.8×51.2×74,part_of,,,
FJ1895.obj,FJ1895,Pancreas,,FMA7198,Other,Other,,None,Others,,120.8×51.2×74,is_a,,,
FJ1896.obj,FJ1896,Pancreatic duct,,FMA10419,Other,Other,,None,Others,,111.1×36.2×45.3,part_of,,,
FJ1896.obj,FJ1896,Pancreatic duct,,FMA10419,Other,Other,,None,Others,,111.1×36.2×45.3,is_a,,,
FJ1913.obj,FJ1913,Right portal vein,,FMA15414,Vessel,Other,,None,Others,,55.9×107.5×75.4,part_of,,,
FJ1913.obj,FJ1913,Right portal vein,,FMA15414,Vessel,Other,,None,Others,,55.9×107.5×75.4,is_a,,,
FJ1914.obj,FJ1914,Caudate lobe branch of right portal vein,,FMA82706,Vessel,Other,,None,Others,,13.2×10×10.5,part_of,,,
FJ1914.obj,FJ1914,Caudate lobe branch of right portal vein,,FMA82706,Vessel,Other,,None,Others,,13.2×10×10.5,is_a,,,
FJ1916.obj,FJ1916,Caudate lobe branch of right hepatic artery,,FMA70447,Vessel,Other,,None,Others,,16.6×13.4×12.9,part_of,,,
FJ1916.obj,FJ1916,Caudate lobe branch of right hepatic artery,,FMA70447,Vessel,Other,,None,Others,,16.6×13.4×12.9,is_a,,,
FJ1924.obj,FJ1924,Right lobe branch of right hepatic artery,,FMA71708,Vessel,Other,,None,Others,,46.6×85.9×30.2,is_a,,,
FJ1928.obj,FJ1928,Superior mesenteric artery,,FMA14749,Vessel,Other,,None,Others,,69.5×39.4×145.3,part_of,,,
FJ1928.obj,FJ1928,Superior mesenteric artery,,FMA14749,Vessel,Other,,None,Others,,69.5×39.4×145.3,is_a,,,
FJ1931.obj,FJ1931,Descending thoracic aorta,,FMA87217,Vessel,Other,,None,Others,,28.4×45.7×170.9,part_of,,,
FJ1931.obj,FJ1931,Descending thoracic aorta,,FMA87217,Vessel,Other,,None,Others,,28.4×45.7×170.9,is_a,,,
FJ1932.obj,FJ1932,Abdominal aorta,,FMA3789,Vessel,Other,,None,Others,,21×50.5×187.3,part_of,,,
FJ1932.obj,FJ1932,Abdominal aorta,,FMA3789,Vessel,Other,,None,Others,,21×50.5×187.3,is_a,,,
FJ1933.obj,FJ1933,Bronchial artery,,FMA68109,Vessel,Other,,None,Others,,62.2×21.5×38,is_a,,,
FJ1934.obj,FJ1934,Esophageal artery,,FMA4149,Vessel,Other,,None,Others,,42.2×16.9×53.7,part_of,,,
FJ1934.obj,FJ1934,Esophageal artery,,FMA4149,Vessel,Other,,None,Others,,42.2×16.9×53.7,is_a,,,
FJ1935.obj,FJ1935,Right superior intercostal artery,,FMA5042,Vessel,Neck,,None,Others,,5.4×12.4×3.8,part_of,,,
FJ1935.obj,FJ1935,Right superior intercostal artery,,FMA5042,Vessel,Neck,,None,Others,,5.4×12.4×3.8,is_a,,,
FJ1936.obj,FJ1936,Right superior epigastric artery,,FMA3988,Vessel,Other,,None,Others,,10.5×22.5×166.3,part_of,,,
FJ1936.obj,FJ1936,Right superior epigastric artery,,FMA3988,Vessel,Other,,None,Others,,10.5×22.5×166.3,is_a,,,
FJ1937.obj,FJ1937,Right internal thoracic artery,,FMA3969,Vessel,Other,,None,Others,,28.4×100.3×177.6,part_of,,,
FJ1937.obj,FJ1937,Right internal thoracic artery,,FMA3969,Vessel,Other,,None,Others,,28.4×100.3×177.6,is_a,,,
FJ1938.obj,FJ1938,Right lateral thoracic artery,,FMA22675,Vessel,Other,,None,Others,,22×71.1×213,part_of,,,
FJ1938.obj,FJ1938,Right lateral thoracic artery,,FMA22675,Vessel,Other,,None,Others,,22×71.1×213,is_a,,,
FJ1939.obj,FJ1939,Right first posterior intercostal artery,,FMA66242,Vessel,Other,,None,Others,,49.2×68.8×54.9,is_a,,,
FJ1950.obj,FJ1950,Right second posterior intercostal artery,,FMA5041,Vessel,Other,,None,Others,,78.9×104.4×74.4,is_a,,,
FJ1961.obj,FJ1961,Posterior intercostal arteries,,FMA63822,Vessel,Other,,None,Others,,153.7×193.5×317.3,is_a,,,
FJ1967.obj,FJ1967,Right subcostal artery,,FMA4634,Vessel,Other,,None,Others,,85×74.2×65.8,part_of,,,
FJ1967.obj,FJ1967,Right subcostal artery,,FMA4634,Vessel,Other,,None,Others,,85×74.2×65.8,is_a,,,
FJ1969.obj,FJ1969,Right musculophrenic artery,,FMA10692,Vessel,Other,,None,Others,,101.6×105.9×178.3,part_of,,,
FJ1969.obj,FJ1969,Right musculophrenic artery,,FMA10692,Vessel,Other,,None,Others,,101.6×105.9×178.3,is_a,,,
FJ1970.obj,FJ1970,Left superior intercostal artery,,FMA4088,Vessel,Neck,,None,Others,,5.4×12.4×3.8,part_of,,,
FJ1970.obj,FJ1970,Left superior intercostal artery,,FMA4088,Vessel,Neck,,None,Others,,5.4×12.4×3.8,is_a,,,
FJ1971.obj,FJ1971,Left superior epigastric artery,,FMA4083,Vessel,Other,,None,Others,,10.5×22.5×166.3,part_of,,,
FJ1971.obj,FJ1971,Left superior epigastric artery,,FMA4083,Vessel,Other,,None,Others,,10.5×22.5×166.3,is_a,,,
FJ1972.obj,FJ1972,Left internal thoracic artery,,FMA4068,Vessel,Other,,None,Others,,29.3×100×180.4,part_of,,,
FJ1972.obj,FJ1972,Left internal thoracic artery,,FMA4068,Vessel,Other,,None,Others,,29.3×100×180.4,is_a,,,
FJ1973.obj,FJ1973,Left first posterior intercostal artery,,FMA66243,Vessel,Other,,None,Others,,49.2×68.7×54.9,is_a,,,
FJ1974.obj,FJ1974,Left second posterior intercostal artery,,FMA4112,Vessel,Other,,None,Others,,79×104.4×74.4,is_a,,,
FJ1975.obj,FJ1975,Posterior intercostal arteries,,FMA63822,Vessel,Other,,None,Others,,132.3×193.5×317.2,is_a,,,
FJ1976.obj,FJ1976,Left lateral thoracic artery,,FMA22676,Vessel,Other,,None,Others,,22×71.1×213,part_of,,,
FJ1976.obj,FJ1976,Left lateral thoracic artery,,FMA22676,Vessel,Other,,None,Others,,22×71.1×213,is_a,,,
FJ1977.obj,FJ1977,Left subcostal artery,,FMA4654,Vessel,Other,,None,Others,,71.3×69.2×64,part_of,,,
FJ1977.obj,FJ1977,Left subcostal artery,,FMA4654,Vessel,Other,,None,Others,,71.3×69.2×64,is_a,,,
FJ1979.obj,FJ1979,Left musculophrenic artery,,FMA4077,Vessel,Other,,None,Others,,101.5×105.9×178.3,part_of,,,
FJ1979.obj,FJ1979,Left musculophrenic artery,,FMA4077,Vessel,Other,,None,Others,,101.5×105.9×178.3,is_a,,,
FJ1981.obj,FJ1981,Accessory hemiazygos vein,,FMA5011,Vessel,Other,,None,Others,,46.8×89×128.7,is_a,,,
FJ1985.obj,FJ1985,Set of anterior intercostal veins,,FMA70839,Vessel,Other,,None,Others,,122.5×195×341.6,is_a,,,
FJ1986.obj,FJ1986,Left superior intercostal vein,,FMA4797,Vessel,Other,,None,Others,,15.9×19.6×52.5,part_of,,,
FJ1986.obj,FJ1986,Left superior intercostal vein,,FMA4797,Vessel,Other,,None,Others,,15.9×19.6×52.5,is_a,,,
FJ1987.obj,FJ1987,Left subcostal vein,,FMA4951,Vessel,Other,,None,Others,,61×39.1×64.7,is_a,,,
FJ1988.obj,FJ1988,Left musculophrenic vein,,FMA4786,Vessel,Other,,None,Others,,99×59.4×167.1,is_a,,,
FJ1991.obj,FJ1991,Right superior intercostal vein,,FMA4877,Vessel,Other,,None,Others,,26.6×28.8×73,is_a,,,
FJ1993.obj,FJ1993,Right internal thoracic vein,,FMA4758,Vessel,Other,,None,Others,,17.4×79.2×146.2,part_of,,,
FJ1993.obj,FJ1993,Right internal thoracic vein,,FMA4758,Vessel,Other,,None,Others,,17.4×79.2×146.2,is_a,,,
FJ1994.obj,FJ1994,Set of anterior intercostal veins,,FMA70839,Vessel,Other,,None,Others,,123.4×195×341.6,is_a,,,
FJ1995.obj,FJ1995,Right subcostal vein,,FMA4844,Vessel,Other,,None,Others,,71.2×63.6×66.3,is_a,,,
FJ1996.obj,FJ1996,Right musculophrenic vein,,FMA4772,Vessel,Other,,None,Others,,98.9×59.2×166.8,is_a,,,
FJ2011.obj,FJ2011,Superior mesenteric artery,,FMA14749,Vessel,Other,,None,Others,,69.5×39.4×145.3,part_of,,,
FJ2011.obj,FJ2011,Superior mesenteric artery,,FMA14749,Vessel,Other,,None,Others,,69.5×39.4×145.3,is_a,,,
FJ2013.obj,FJ2013,Celiac artery,,FMA50737,Vessel,Other,,None,Others,,11.3×23.3×12.4,part_of,,,
FJ2013.obj,FJ2013,Celiac artery,,FMA50737,Vessel,Other,,None,Others,,11.3×23.3×12.4,is_a,,,
FJ2025.obj,FJ2025,Marginal colic artery,,FMA14824,Vessel,Other,,None,Others,,139×68.5×134.8,part_of,,,
FJ2025.obj,FJ2025,Marginal colic artery,,FMA14824,Vessel,Other,,None,Others,,139×68.5×134.8,is_a,,,
FJ2034.obj,FJ2034,Ileal branch of inferior branch of ileocolic artery,,FMA14819,Vessel,Other,,None,Others,,24.3×11.3×20.4,part_of,,,
FJ2034.obj,FJ2034,Ileal branch of inferior branch of ileocolic artery,,FMA14819,Vessel,Other,,None,Others,,24.3×11.3×20.4,is_a,,,
FJ2038.obj,FJ2038,Right renal artery,,FMA14752,Vessel,Other,,None,Others,,55.2×22.4×23.9,part_of,,,
FJ2038.obj,FJ2038,Right renal artery,,FMA14752,Vessel,Other,,None,Others,,55.2×22.4×23.9,is_a,,,
FJ2041.obj,FJ2041,Right anterior segmental artery,,FMA8620,Vessel,Other,,None,Others,,27.6×12.9×21.9,part_of,,,
FJ2041.obj,FJ2041,Right anterior segmental artery,,FMA8620,Vessel,Other,,None,Others,,27.6×12.9×21.9,is_a,,,
FJ2042.obj,FJ2042,Superior segmental branch of right renal artery,,FMA86340,Vessel,Other,,None,Others,,11.6×26.1×43,is_a,,,
FJ2043.obj,FJ2043,Inferior segmental branch of right renal artery,,FMA86346,Vessel,Other,,None,Others,,30.1×8.9×34.3,is_a,,,
FJ2044.obj,FJ2044,Right anterior segmental artery,,FMA8620,Vessel,Other,,None,Others,,39×5.9×20,part_of,,,
FJ2044.obj,FJ2044,Right anterior segmental artery,,FMA8620,Vessel,Other,,None,Others,,39×5.9×20,is_a,,,
FJ2045.obj,FJ2045,Posterior segmental branch of right renal artery,,FMA86348,Vessel,Other,,None,Others,,50.9×41.4×25.8,is_a,,,
FJ2046.obj,FJ2046,Left renal artery,,FMA14753,Vessel,Other,,None,Others,,35.9×23.6×13.4,part_of,,,
FJ2046.obj,FJ2046,Left renal artery,,FMA14753,Vessel,Other,,None,Others,,35.9×23.6×13.4,is_a,,,
FJ2049.obj,FJ2049,Inferior segmental branch of left renal artery,,FMA86347,Vessel,Other,,None,Others,,34×10.8×27.2,is_a,,,
FJ2052.obj,FJ2052,Superior segmental branch of left renal artery,,FMA86341,Vessel,Other,,None,Others,,7.2×29.3×41.6,is_a,,,
FJ2053.obj,FJ2053,Posterior segmental branch of left renal artery,,FMA86349,Vessel,Other,,None,Others,,13.8×24.5×31.7,is_a,,,
FJ2054.obj,FJ2054,Posterior segmental branch of left renal artery,,FMA86349,Vessel,Other,,None,Others,,51.8×45.6×16.4,is_a,,,
FJ2055.obj,FJ2055,Right dorsalis pedis artery,,FMA43916,Vessel,Other,,None,Others,,24.1×60.2×32,part_of,,,
FJ2055.obj,FJ2055,Right dorsalis pedis artery,,FMA43916,Vessel,Other,,None,Others,,24.1×60.2×32,is_a,,,
FJ2056.obj,FJ2056,Deep dorsal vein of penis,,FMA21354,Vessel,Other,,None,Others,,10.1×76.7×79.9,is_a,,,
FJ2057.obj,FJ2057,Descending branch of right lateral circumflex femoral artery,,FMA21422,Vessel,Other,,None,Others,,46×31.1×361.7,is_a,,,
FJ2058.obj,FJ2058,Distal perforating artery,,FMA69517,Vessel,Other,,None,Others,,39.2×30.1×14.9,part_of,,,
FJ2058.obj,FJ2058,Distal perforating artery,,FMA69517,Vessel,Other,,None,Others,,39.2×30.1×14.9,is_a,,,
FJ2059.obj,FJ2059,Dorsal venous arch of left foot,,FMA44882,Vessel,Other,,None,Others,,26.1×76.7×14.9,is_a,,,
FJ2060.obj,FJ2060,Dorsal venous arch of left foot,,FMA44882,Vessel,Other,,None,Others,,8.7×23.6×19.5,is_a,,,
FJ2061.obj,FJ2061,Dorsal venous arch of right foot,,FMA44881,Vessel,Other,,None,Others,,26.1×76.7×14.9,is_a,,,
FJ2062.obj,FJ2062,Dorsal venous arch of right foot,,FMA44881,Vessel,Other,,None,Others,,8.7×23.6×19.5,is_a,,,
FJ2063.obj,FJ2063,Descending branch of left lateral circumflex femoral artery,,FMA21423,Vessel,Other,,None,Others,,46×31.1×361.7,is_a,,,
FJ2064.obj,FJ2064,Distal perforating artery,,FMA69517,Vessel,Other,,None,Others,,39.2×30.1×14.9,part_of,,,
FJ2064.obj,FJ2064,Distal perforating artery,,FMA69517,Vessel,Other,,None,Others,,39.2×30.1×14.9,is_a,,,
FJ2065.obj,FJ2065,Left anterior tibial artery,,FMA43897,Vessel,Other,,None,Others,,37.4×28×317.5,part_of,,,
FJ2065.obj,FJ2065,Left anterior tibial artery,,FMA43897,Vessel,Other,,None,Others,,37.4×28×317.5,is_a,,,
FJ2066.obj,FJ2066,Left anterior tibial recurrent artery,,FMA43908,Vessel,Other,,None,Others,,61.9×48.9×119.2,is_a,,,
FJ2067.obj,FJ2067,Left arcuate artery,,FMA69495,Vessel,Other,,None,Others,,30.5×38.2×27.8,part_of,,,
FJ2067.obj,FJ2067,Left arcuate artery,,FMA69495,Vessel,Other,,None,Others,,30.5×38.2×27.8,is_a,,,
FJ2068.obj,FJ2068,Left deep plantar artery,,FMA69515,Vessel,Other,,None,Others,,8.6×21×16.8,is_a,,,
FJ2069.obj,FJ2069,Left descending genicular artery,,FMA22508,Vessel,Other,,None,Others,,30.5×23.3×122.4,part_of,,,
FJ2069.obj,FJ2069,Left descending genicular artery,,FMA22508,Vessel,Other,,None,Others,,30.5×23.3×122.4,is_a,,,
FJ2072.obj,FJ2072,Dorsal digital artery of foot,,FMA44660,Vessel,Other,,None,Others,,66.4×129.9×28.7,is_a,,,
FJ2073.obj,FJ2073,Left dorsalis pedis artery,,FMA43917,Vessel,Other,,None,Others,,24.1×60.2×31.9,part_of,,,
FJ2073.obj,FJ2073,Left dorsalis pedis artery,,FMA43917,Vessel,Other,,None,Others,,24.1×60.2×31.9,is_a,,,
FJ2074.obj,FJ2074,Left femoral artery,,FMA70250,Vessel,Other,,None,Others,,28.6×57.8×360.1,part_of,,,
FJ2074.obj,FJ2074,Left femoral artery,,FMA70250,Vessel,Other,,None,Others,,28.6×57.8×360.1,is_a,,,
FJ2076.obj,FJ2076,Left inferior lateral genicular artery,,FMA43893,Vessel,Other,,None,Others,,36.6×47.8×41.7,is_a,,,
FJ2077.obj,FJ2077,Left inferior medial genicular artery,,FMA43891,Vessel,Other,,None,Others,,36.9×47.3×18.4,is_a,,,
FJ2078.obj,FJ2078,Left lateral circumflex femoral artery,,FMA20802,Vessel,Other,,None,Others,,44.6×63.1×25.8,part_of,,,
FJ2078.obj,FJ2078,Left lateral circumflex femoral artery,,FMA20802,Vessel,Other,,None,Others,,44.6×63.1×25.8,is_a,,,
FJ2079.obj,FJ2079,Left lateral plantar artery,,FMA43932,Vessel,Other,,None,Others,,46.7×17.7×20.5,part_of,,,
FJ2079.obj,FJ2079,Left lateral plantar artery,,FMA43932,Vessel,Other,,None,Others,,46.7×17.7×20.5,is_a,,,
FJ2080.obj,FJ2080,Left lateral superior genicular artery,,FMA22589,Vessel,Other,,None,Others,,41.2×39.4×40.6,is_a,,,
FJ2081.obj,FJ2081,Left lateral tarsal artery,,FMA69491,Vessel,Other,,None,Others,,44.8×8.4×44.9,part_of,,,
FJ2081.obj,FJ2081,Left lateral tarsal artery,,FMA69491,Vessel,Other,,None,Others,,44.8×8.4×44.9,is_a,,,
FJ2082.obj,FJ2082,Left medial plantar artery,,FMA43930,Vessel,Other,,None,Others,,8.6×39.9×6.9,part_of,,,
FJ2082.obj,FJ2082,Left medial plantar artery,,FMA43930,Vessel,Other,,None,Others,,8.6×39.9×6.9,is_a,,,
FJ2083.obj,FJ2083,Left medial superior genicular artery,,FMA22587,Vessel,Other,,None,Others,,41.5×47.7×40.6,is_a,,,
FJ2084.obj,FJ2084,Left middle genicular artery,,FMA22563,Vessel,Other,,None,Others,,67.2×13.8×27.1,is_a,,,
FJ2085.obj,FJ2085,Left plantar arch,,FMA43944,Other,Other,,None,Others,,44.9×29.4×23.1,part_of,,,
FJ2085.obj,FJ2085,Left plantar arch,,FMA43944,Other,Other,,None,Others,,44.9×29.4×23.1,is_a,,,
FJ2086.obj,FJ2086,Left popliteal artery,,FMA77381,Vessel,Other,,None,Others,,40×43.1×197.5,part_of,,,
FJ2086.obj,FJ2086,Left popliteal artery,,FMA77381,Vessel,Other,,None,Others,,40×43.1×197.5,is_a,,,
FJ2087.obj,FJ2087,Left posterior tibial artery,,FMA43899,Vessel,Other,,None,Others,,46.7×36.4×331.1,part_of,,,
